label,tweet
anger,field research revisions are in several chapters there is data in one of the hotels in jogja that is lacking and is being questioned by the examiner how could he possibly go back to jogja to ask for similar data plus the informant cannot be contacted so this feels like running away from responsibility
happy,and sometimes god doesn t ask us to make a plan succeed god only asks us to try to make it successful once we have tried we have pleted our task he spirit mia after eid it s not bad either
anger,yes that s why it was replaced with the element of every person so that everyone is affected he said he wanted to criminalize all indecent acts
sadness,what if i have a crush on someone in the same class oh he even has a crush on my deskmate or close friend it s always been like that from elementary school until cool yeah it s still like that
fear,askmf if you are presenting sorry those of you who don t like speaking in public tend to be awkward and are afraid of saying the wrong thing
fear,just looking at the photo makes you scared let alone experiencing it yourself it makes you shiver as if death is before your eyes
anger,in the name of parents yes it is mandatory for them to pay for their children s schooling so there is no such thing as wasting money everything that has been done for us whether it is good or not will not be in vain there is no need to be afraid of failure there is no need to think badly in fact what is in vain is when you judge others like this
love,when i got home thank god it turned out that my husband had cooked capcay and fried vermicelli before leaving for work this morning something like this is what makes me always love him
happy,mrs gregah then i got up from my seat turned off the wi fi channel and paid for my coffee i left kajen and went to the mosque mbah ronggo kusumo ngemplak kidul which is behind my house i joined my friends in beating the drum
anger,rupiah falls people blame the government the rupiah rises they strengthen they are silent now members of the dpr blame the police when the bomb explodes they blame the government again like that it continues until i b e the un secretary general
sadness,i was selfish at that time i closed all my eyes ears and even my heart when he might have felt indecisive i ignored his feelings when he wanted to find someone else i was very selfish didn t i just think that i was the only one who could do everything for him it turned out i was wrong
anger,please fix the muter line to bekasi cikarang bogor tanah abang it is like a jungle whoever is strong will win
fear,if there are those who think that big is beauty and we think that big is the beginning of various diseases it s okay if you re offended don t be offended maybe you re not sure about your beliefs you want to agree but it s too late
happy,thank you for giving light to domestic television even though now many channels are actively trying to present dark shows but you don t join in
fear,yes i m just afraid that his voice will be damaged and change because of wrong technique
happy,countdown but during the eid holiday it seems like i have to download a lot of dramas because it s eid right if i don t fast it s okay to watch funny scenes from the korya drama right
love,these are the lyrics of rendy pandugo s song days in a single time so the point is that in every relationship there will definitely be disagreements just let it flow and let it be cause but me you in be the one that i could it s epic
sadness,wib i really lost the male figure who took care of me since i was little educated me cared for me protected me and i really lost it may you rest in peace may your child be a useful child
anger,i m a bit annoyed with the guest who asked for a discount okay i ll give you a turn it s almost eid and all your dogs have run away i think i need to learn to be cruel
sadness,poor my father s employee he wanted to celebrate eid but he fell ill and went home and now he s going back to his hometown too early god sometimes gives things that humans can t imagine as humans we can only accept it
happy,i want to eat gudeg mbarek mrs hj amat the photo is from google on purpose so that friends can also imagine it sharing is beautiful
happy,at that time thirty of us were chosen from around people who registered yes how could we not feel proud that our workshop was taught by fajar arcana agus noor and semo gumira ajidarma workshop short story kompas tsygmc still photo
sadness,the i ing message is already sexual harassment and it is something that cannot be said to be normal in a culture that understands patriarchy very well indeed it seems unimportant but try treating your sister friend or girlfriend like that stay enthusiastic gita via
sadness,the more mature you are the lazier you are with things that have too much drama friendships full of drama romantic relationships full of drama because you know your work is more important than all those tiring dramas boycandra
love,to be honest i still love you i never threw you away from my life your name has never been extinguished in my heart
love,love you sincerely sail the ocean to get holy love will never cheat on you even though we are separated by distance and differences
sadness,most girls criteria for looking for a boyfriend want someone who is cute but if a girl thinks that handsome is cute the definition of cute here is handsome those of you who are ugly and qismin please understand this
love,i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i love you i
love,the first time i met laruku was when they became ending song samurai i immediately fell in love
happy,i can get heaven on earth in my room it feels like i really have heaven in the afterlife it s all because of the wifi thank you tel munications the atmosphere is really heaven i want my heaven on earth to be like this in the afterlife i ve used the wifi at home hundreds of times yes all indonesian citizens use it
happy,in the past i was still a cimit cimit didn t understand the meaning of effort but now all of you make me proud especially those who have just graduated now i really want to be sprayed one by one with jampe jampe to always maintain the spirit of fighting amidst the storms of life in the future
sadness,tonight s mistake was cooking a packet of instant noodles and then feeling that it was too little and cooking another packet and now i feel nauseous looking at it it s really hard to control my worldly desires
happy,be diligent in presenting yourself with knowledge gatherings so that we can strengthen ourselves again knowledge will be our shield knowledge and morals go hand in hand don t et to always pray for the good for yourself and others continue to be steadfast towards goodness
fear,darling don t be scary waton
fear,i m afraid you ll be afraid of getting caught from behind he s the type of filipino guy
anger,but yesterday hs really hated it because when he entered the room there was a photo of him he was annoyed and looked at memes for a week
happy,thank you very much my president and cabinet with the results of your noble performance the republic of indonesia is not taken lightly hopefully we will continue to maintain and safeguard this legacy
anger,still stupid he was punished or shot it doesn t matter and no one defended him the perverted bastard ran away even though millions of idiots defended him he still doesn t dare to e back why if you are thinking in your right mind you will know the answer
happy,remember we were watching gayem tempe mendoan right in front of us there was someone dancing really cool like a mampang doll
sadness,yes there are journalists like that i miss adam malik even though he was still young when he was there journalism is a science that must be understood first by those in the press industry there are many journalistic rules that are not loose strict and standard
love,love slave loving with my whole heart jealous bahahaha likes to protest sulking likes to hug hug and kiss xoxo miss you once again just chat still miss you
happy,yes ma am here even a small joke is not a problem in fact it makes your stress disappear try it on instagram wow netizens are so right with all their ments
fear,last june i was already nervous about the announcement of the supervisor but now i m still in limbo
anger,dare to make mistakes you must dare to apologize b e a better person at all times starting from small things it is not easy because we are only ordinary humans who are not perfect and cannot escape from feelings of anger envy and hatred
anger,min don t turn it on and then turn it off again like this the electricity can damage electronic devices if it s not correct don t turn it on first then turn it off and then damage the electronics
anger,until the era of being known as a shy nation a shameless virus emerged and developed until now it has b e a shameful nation caught for crimes even posing as celebrities in front of the camera bpip should be able to eradicate this virus have you felt the results of bpip s work
sadness,i have several gildan shirts that tend to get moldy faster and some of the chain stitching es loose because they are mass produced so the quality is a bit lacking it seems like a shame if the good design is not a panied by the quality of the shirt as well
anger,come on don t accuse each other don t provoke other people to make a fuss because it s already passed what es to mind for those who claim to be activists is propaganda to create a fuss especially those who are outside of power wait
happy,thank you sis for your beautiful digital painting sis dinda too
anger,if we pose with such attributes we will be cursed throughout indonesia called liberal munists foreign lackeys cc
fear,monitoring and socialization in the krb area by carrying out routine patrols stay enthusiastic and remain alert waspadamerapi
happy,but even though she opened a school the content of her instagram videos is knowledge about modeling wonder doesn t she think about all the professional models that could look into her profile instead and stole all the knowledge it s different if someone is humble
love,love for your country is a form of defending your homeland be a hero for your country in the form of a manifestation of respect for state guests who are being invited by our country
sadness,why is it sad reading this how are you a mother who only focuses on taking care of her children and worship money is tight so she doesn t have a budget to even buy powder her body is flabby because she finishes feeding her children because it would be a shame to throw away the money she doesn t deserve to be loved by her husband
happy,thank you beautiful sister oktakenza for the nutriclub towel gift luc you have a bear picture may your fortune and work continue to run smoothly amen always hug and love anteu oktakenza
happy,yes it s like this if there is a ghost the photo of the bukber is not correct it s already there at most it s been waited for until it s seen by people who are queuing but still calmly talking and laughing out loud this is the best jastip friendship
fear,protect the indonesian people from the oppressive rulers o allah ruler of the universe we are sure that you will destroy the oppressive people
love,there s nothing i want to say he can make me feel fortable just do it he s also okay he s so nice he s so sweet he s so adorable he s so angry he s so over the top wmwkwkwk i really love dika
love,thank you ainin darling amen hopefully it will be made easier i love you even more hahahahhaa okay i ll change right now hehehehe thank yiu againss
sadness,syngx less and
anger,i agree bro things like this make life restless they don t think about other things like how to get orders they just want to have fun so i m really annoyed with people who make things like that
sadness,hey toll road he was really sad remembering the events in his life he couldn t hold back his sadness he tried to end his life while looking at baby aurora who was sleeping and smiling he couldn t bear to see his little angel who was so beautiful he changed his mind
anger,confused can you still blame the woman whether she is white or similar whether she is similar if her attitude is good it won t be like that where don t know the woman blame the woman the jerk just laugh and repeat it again the people who blame via vallen are definitely the jerks
fear,yes how e i m just asked out i don t know why i often feel afraid i often reject them maybe that s why my relationships never last long they never last a month e e if it s on imvu how long is the longest yes with agun it s months and months
fear,idm army i was just accepted into the food science and technology department is there anyone who studies in that department help me calm down because i m scared of the lecture period
anger,wow nowadays girls if they get a little catcall they immediately write an essay on their ig story about harassment that s just basic sjw of course
anger,bigrt one day i will make you a trash can just like you made me a trash can
love,your love is my hope your affection is my longing your loyalty is my way so guide me so that i can be in your heart always and forever
love,pixy why is it that after a while it b es annoying after falling in love with the lip cream it looks like she s going to fall in love with someone else
happy,thank god the event went smoothly may it be blessed in this world and the hereafter ami
anger,i like to say for a moment who is the nurse and then we collaborate with advice from yes if the client understands then immediately oh yes a sorry for asking but if it s the damn one then immediately plain i feel like i want to plain to that person i swear
fear,oh this is how it feels to be cornered and chased by someone in the middle of the night like this it s quite heart racing the chase is really fast suddenly i slow down at the traffic light he waits while always looking back i m waiting for the green light he goes straight i suddenly signal right and there it is
sadness,on line there was a stall that was busy arguing in javanese the people who spoke used javanese the people who made statuses used javanese the people who mented also used javanese then i was lost in thought because i didn t understand
fear,remember that hepatitis has the potential to cause morbidity and mortality including chronic diseases and silent killers which is scary right
anger,who is trusted fz the police who have worked punctually and efficiently are still not trusted maybe only those who run to arabia are trusted now how can the people trust fz and fh who are always cynical without evidence
happy,christine lagarde also shared a moment at tanah abang market on her twitter account but there was something funny she wrote the word blusukan wrongly as blususan jokowisekalilagi
love,there is me who wants to open your heart again erase your trauma be happy with you maybe there will still be drama tears and tears maybe also sadness but believe me all of that is only temporary this box is ready to be opened a box filled with laughter and jokes from various stories
anger,the central government is trying to equate the indonesian nation with other nations and is even trying to lower the nation s status to a nation of beggars and extortionists
anger,how can people not value the syari hijab sometimes i get annoyed with people who are quiet in class but in my group they usually blurt out things that lead to social harassment
sadness,i hope i go to the doctor and get some ointment for the blue bruises but they even give me painkillers and vitamin tablets even though my blood pressure is normal the doctor still didn t give me any ointment
sadness,life has so many crossroads you re confused about which way to go on the one hand you want to live a free life but on the other hand you think that if you only want to be free forever you might not be able to do it
happy,say hello to bro if you re shooting bring bamboo make sure you don t crash inisahurtike harike
happy,oh my god it s perfect darling it s even better than mine our child is crying happily
fear,life is an adventure full of mystery that s why all humans have a sense of fear anxiety and worry when living it only with jesus will all fears disappear
happy,thank god a new experience with friends interested in psychometrics thank you puspendikbalitbang for your trust in us
love,aa gervan darling don t et to smile so that you b e even more handsome and make me fall in love even more ehehe
fear,vertical transmission exists oh it s really scary that s why it s r mended that pregnant women continue to look after their babies and horizontal transmission exists
happy,after eating sahur i prayed the morning prayer and went back to sleep again i woke up at and arrived in the room at it seems like i should appreciate myself because i was able to take a shower put on powder and lipstick and walk in just minutes
fear,i am even more worried if ahok b es jokowi s campaign spokesman nemo movement s brother and even turns into jokowi s symbol exactly the same incident that became jkw s stage
anger,yes my god what is the blame for the president being similar to the president lack of work yes guys taking care of a photo of hadwee but what is important but the photo is not a talisman but
sadness,new dilemma want to join the reunion but don t want to make an appointment either but if i keep quiet people will think i don t miss my old friends but if i really can t e which is not what i want i will be ostracized in the kelex and labeled a php person
anger,when you think sexual harassment is normal it means you are l nte aka you are happy when someone harasses you via vallen speak up that is the most correct action in my opinion as a warning to other men not all girls can be treated like that speakup timesup
fear,this is why i don t dare to go out to heat water because siska told me that there was something there your apple really scared me siska
fear,i don t know since when every time i hear a cat meowing or a dog howling at night i always imagine that there is something outside and i don t dare to wake up
anger,there s no need to imagine too much life in the real world isn t like in the film radit and jani just use a logical way of thinking now
love,love understands what is not expressed feels without being explained because love is not about a beautiful face but love is about understanding
fear,eh just now my other friend told me that he borrowed money and promised to pay it today but didn t pay it when he asked for it via whatsapp he couldn t be contacted and was angry when he came that s scary huhu
anger,the case of via vallen also often happens from people i know to people i don t know there are often pictures of t t t scattered in my dm my messenger is what i do block people report their accounts it s finished
anger,student attendance input is never balanced i m annoyed my head hurts because i have to be super careful and i have to do it again because it s not balanced
anger,a few days ago my photo was posted on an instagram account belonging to a shipping business without permission and without mentioning the owner of the work
love,assalamu alaikum warahmatullahi wabarakatuh good morning may allah bless our friday and grant us peace of mind
sadness,sometimes caring and giving too much motivation can hurt your feelings if you don t accept it okay whatever if you re disappointed i don t care be serious just arrange it yourself
happy,curing illness doesn t have to use medicine it s like this when you have a cold sneeze fever order ice cream in the middle of the night if college students say this bm will be fulfilled
anger,nevolone s son is angry because of anton
happy,several times my mother and father asked me how my studies were because they knew that i should have started this semester but thankfully they were able to promise and understand what i was going through
sadness,the closer you are to someone the more understanding you need understanding that they have many shor ings and that you do too this is very difficult to do in real life hee m
sadness,sometimes we can t accept it when we see that our lives are not like our friends who are smooth maybe it s our punishment for our sins all this time
anger,choosing an ideal leader in islam is a leader who doesn t want to be appointed to lead now he even points his nose at himself when registering candidates
happy,good news today thank god kim kai has opened instagram again because he didn t have time to be a soel when he had an account amteun we e back mr or kaioninstagram also goodnite wangjanim
sadness,because he used to be a dangdut singer who still wore sexy clothes when he was performing so you have to accept it if someone chats like a footballer but the way he delivers it is just twisted basically pia palen is the most wrong point
love,i m collecting tributes left and right i want to give a gift to my husband panerai not a special anniversary day just because i want to give it because giving is happier than receiving love from my own husband it s okay if in the past i liked giving it to my girlfriend aka i was born stupid
love,why is there no place yet okay you sit on my lap oh i m embarrassed this is a crowded place it s okay why don t you pull her hand away it s already like this rather than being yourself oh why are you annoying the important thing is that i love you
fear,why was i chosen i m afraid it will embarrass the university even though the campus consists of people and is not alone but the opponents are students from all over indonesia right
love,a girl s skill when she really loves someone she maintains it fights to endure the heartache is patient and loyal
fear,this is it sis now people are having a hobby of digging up my old tweets sometimes i m even afraid to speak up just because i think about whether any of my old tweets have offended anyone
happy,i went to raacha earlier because of the tomyam bm but the guy who prepared the table said that his face looked familiar he often es here yeah hahaha the guy just knows
sadness,i used to be depressed because i was often insulted by people close to me i liked being bullied i had a broken home and was insecure and i had excessive sexual desire but i couldn t channel it because i was afraid of sinning it seemed normal but seriously i had no direction in life
anger,the important thing is that the promise is proven with real work not just said don t be close to the people when you are elected when you are elected et the promise let s just wait
fear,that s how it started talking nicely as if he was a good rp the hidden ones are scarier than the open ones
sadness,similar to people nowadays yes doc those who seem strong and nothing happens are the ones who need to take care first because they are actually broken inside
anger,your behavior reflects the behavior of your partner later if he she is annoying then be prepared to have an annoying partner too what s wrong with my friend
fear,in the new office i was challenged to make a marketing plan and had to be able to create branding for the blue bank i was afraid i wouldn t be able to do it i didn t know the strategy yet and i was already ready to resign from the office now
love,falling in love doesn t recognize your type you won t care about his physical appearance and what s in his head all you know is that your heart beats fast when you re near him
love,dear sender this is my dm it s very open e on tell me i want you to share with me too you re not alone i love you
love,isn t it that if a guy likes or is serious about a girl he will show his efforts for what the girl likes let alone trying to be what the girl s parents like he
fear,oh god i hope there are no more super heroes in the dpr
happy,it s more fun to talk about the success of equitable development and economic achievements than to talk about the bad points of the other candidate or the bad points of governor a or b
fear,you should know what it feels like to be that close to a crazy person i was really scared then my friend heard him say wow your thighs are really big my lord i m your older sister i just wanted to have a picnic but something like this happened so in the end i called my friend and spoke as if he was my father and asked him to pick me up
anger,independence is the right of all nations jewish kurdish catalonia coptic as we turn a blind eye to the colonization of yemen and qatar it means double standards
fear,and believe me the dream was so bad that i woke up because i was too scared this was very strange because this was the first time something like this had happened to me and i haven t had a nightmare for years
happy,who doesn t admit that aher is a great governor just look at the achievements of west java the holder of the highest number of intolerant cases in the current period due to the impact of the dki regional head election which was supported by the jakarta pks
sadness,finally i just felt it when many people were walking on instagram story and here i was just quietly contemplating the short semester lol
anger,the mental basis of a thief who has been caught is still a metal greeting a thief is still a thief
happy,i remember a week before the kompre i cried every night a week before the ukmmpd i cried anxiously scared i didn t know what to do i felt inferior to my friends now my prayers have been answered thank you my jesus
sadness,but it turns out i was wrong everything has changed you have spent so much time with others that you have otten about the longing i have for you
happy,i had a very good meeting with the president and was happy to a pany him on an impromptu visit to the munity lagarde wrote in her twitter status for the jokowi period
sadness,pessimists plain about the wind
anger,i think this new party is filled with people who don t seem to be educated especially religious education for brothers it would be better not to entertain people who want to quickly gain popularity
sadness,well i met a negative person he is always pessimistic we have a good idea we haven t even implemented it he s already broken the front but on social media he seems like he has achieved everything
love,your patience in dealing with me is what makes me survive your attention is what makes me survive your love for me is what makes me survive your belief in looking after me is what makes me survive thank you darling i hope i can get through all the chronic ldrs
happy,still remember the image at that time the place where students long distance relationships were or just a place to anchor at the end of the month to ask their parents for a transfer the telephone shop was right on the edge of jatos today it is not just a place to hang out even though in the past there was no wifi or maybe there was a boarding house for female students above it
sadness,h wanted to go to the bank it was so crowded that the queue for seats was outside the gold shop overflowing until you couldn t see the lady who was selling at the supermarket the queue for the cashier was so long everyone seemed happy hopefully oh hopefully the hospital would be quiet the patients would recover and go home happily
anger,why are there so many young people in my district registering as legislative candidates can they represent the aspirations of the people even though their hangout places are fancy cafes and restaurants not food stalls in the middle of the village
sadness,excuse me i just sent a gosend using gopay and got a driver and when he was near my position he clicked take and sent it my gopay was deducted but the item has not been picked up yet
happy,i asked what s going on downstairs just go along with what you said i followed you from behind and it turned out to be mcflurry when it rains like this you should buy a warm one but even this you said is okay you bought it before it rained i joked you turned your head and laughed
happy,so i ve been looking for a watch that suits me and suits him for almost a week i want this he doesn t want it he wants that i don t want it in the end he always gives up on my choice huhu macii then he chooses gray i choose black it s not a couple color it doesn t matter then he says yes it s black
happy,god s direct statement pay cash thank you god who controls human disgrace explain it explain it
anger,whatever form of harassment it is still harassment that s all it s so mon do you realize that cat calling is considered harassment
anger,purbalingga regent central java tasdi was immediately dismissed from the pdi perjuangan after being dismissed how can he run for office again after being acquitted it s strange and magical
anger,i was about to pass through pejaten village but the cars entering the mall turned out to be plicated and the queues were so long that the traffic jam was really bad
anger,you d be better off campaigning like this just be an intolerant anti diversity radical mass anization and i m pancasila just go around doing all sorts of things because you look even more stupid brother
love,t bange t huhu i first recognized his voice when he was on the ost for man from the stars and i swear i immediately fell in love
fear,we realize that we are none of the many human beings who have been and will be created by allah swt i seek refuge in allah swt from the temptations of the accursed satan
happy,my favorite song this album thank you nambawan thank you dynamic duo thank you gray oppa thank you all the songs make me mood booster to work on my thesis hit wannaone nowplaying
happy,i made this free charity iftar at the hospital with my friends alumni of al azhar menganti gresik a movement to provide a menu for breaking the fast for the families of patients at the hospital we added a smile and prayed for each other according to our obligations as muslims we are still accepting donations yes friends
sadness,for people who are new to reading buying two novels will definitely feel heavy and objectionable even though later if you already like reading books sometimes you still don t have enough to buy
sadness,the intention to go to the mosque to pray on the floor hoping to be able to pray because usually not many people pray here the fact is it s full house until the back row goodbye
happy,the whole class laughed at yandi someone joked and said you re an elementary school kid s question hahahaha everyone thought yandi s question was just a joke
anger,i have contacted hello read and press and i have done that until my credit runs out and the answer is always sorry our operator is busy how can i check my status
happy,sometimes if you calculate your fortune there will always be something lacking especially if you want to make social investments the list of rational considerations will definitely be long but again it all starts with intention moreover giving something to others is also r mended by the prophet
happy,it doesn t feel like fasting it s almost eid but there is a feeling of happiness because soon we will be gathering with family iving each other returning to nature hopefully we will all meet ramadan again amen
fear,it s scary there are so many evil people in the world hopefully when you grow up you won t be so evil and have no empathy hopefully mbavan s badness will only be annoying and he won t b e evil amen
love,oh mother wasn t i your first love i was the first to change your physical appearance i was the first to make you feel the pain of giving birth i was the first to give you the title
happy,when i woke up and heard news that my friend had been accepted for a job i prostrated myself and was very grateful i m very happy i m proud friend
fear,indeed being sure is sometimes dangerous if you are too hasty zarry hendrik
love,at first i met my ex during our first wgl and he didn t want to continue i tweeted him saying thank you and other things but it seemed like he didn t understand so he kept sticking to me so i started to like him and we became a couple
anger,and yes this is the same case with gitasav it s the same case different reactions in the case of gitasav people misfocus on the way gitasav responds to helmi but in the case of via there are also those who misfocus on the grammatical error of via it s really very wrong
love,there is something left from the excitement of the world cup spending time together still a feeling of hope remains sitting together fighting what we defend occasionally smiling spoiled your gaze is so enchanting i can t suppress my feelings now there is something different a tremor of love grows in my chest
love,yoon jisung is actually more handsome than in the photo with his charming hairstyle that tempts the faith of wannabe fans he falls even more in love when he djs it s so crazy i can t keep my mouth shut i can t stop smiling because his charm es out
fear,in the middle of reading a scary thread suddenly i saw a black object moving near the edge of my head in that thread the story had reached a black shadow we looked next to it good luck the pillowcase was moving
sadness,i never received any education about the bad effects and dangers of smoking when i was at school whether in elementary school or at all there was never any education at all there were only sanctions for those who had already smoked without trying to forbid or prevent us from smoking
love,i like the way you like me
anger,you insult him it s the same as letting sexual harassment run rampant stupid being harassed even being told to get angry refusing cursing yes it doesn t work on the perpetrators of sexual harassment what was done via vallen it affected simic s career yes it s a risk simic you re stupid
love,a girl is nagging because she cares a girl is jealous because she loves a girl is worried because she s afraid of losing she s grateful to have a girl like that
anger,there are just people who don t understand the position of the mittee they just casually ask to change places just because the maximum time to hang out is still not enough wow hahaha
happy,hahaha same with me when i see korean oppa i immediately want to learn korean when i watch western dramas i immediately want to be able to speak english fluently when i see a lot of tweets i immediately want to learn thai wkwkwlw
sadness,if i were the type of person who saves every time i want to buy something when there s nothing to buy it s the hardest to save money there are so many temptations on digital
sadness,go home to fill the hug that has been lonely for so long without a resident go home for the heart and the curve of the lost feelings don t e back home for a sip to quench your thirst for a longing that you can t really taste
fear,is it true that i usually use shopee if something happens i m traumatized by being cheated of hundreds of thousands just try to see if their id card is real or not their atm account if you are cheated just report it to the police yes or no
happy,i just finished watching aquietplace and the excitement of the silence increased the tension even at some moments i closed my mouth and didn t make a sound the ending doesn t matter it s all over hereditary i m still here when oh yeah this suggestion sis build a house near a waterfall okay
happy,tomorrow is the final exam for the statmat but i pray not to laugh at the final exam because i am grateful that this country is peaceful so that i have been given the opportunity to continue seeking knowledge at the current level if indonesia was like syria it would be impossible to be this relaxed
anger,which side of the stereotype is from my statement try to show me who knows i said something wrong it would be good if many people criticize the more people there are the more their voices for the truth will be heard it would be better if it was right but it was beaten by what was wrong that s what needs to be ove e
